date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:01:01	25503/25503	U-----	200	untouched ('OK')	text/html	date:Mon,%2020%20Apr%202020%2001:15:12%20GMT	https://gochiusa.com/af/	C:/My%20Websites/7890/gochiusa.com/af/index.html	(from )
18:01:01	310/310	---M--	404	error ('Not%20Found')	text/html	etag:%223fe2404938ac42d3770825d4caacfb57%22	https://gochiusa.com/robots.txt		(from )
18:01:01	183/183	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2020%20Apr%202020%2010:01:04%20GMT	http://www.gochiusa.com/core_sys/images/others/ogp.jpg	C:/My%20Websites/7890/www.gochiusa.com/core_sys/images/others/ogp.0.delayed	(from https://gochiusa.com/af/)
18:01:02	310/310	---M--	404	error ('Not%20Found')	text/html	etag:%223fe2404938ac42d3770825d4caacfb57%22	https://www.gochiusa.com/core_sys/images/others/ogp.jpg	C:/My%20Websites/7890/www.gochiusa.com/core_sys/images/others/ogp.1.delayed	(from https://gochiusa.com/af/)
18:01:02	1599/1599	U--MC-	200	updated ('OK')	text/css	date:Mon,%2020%20Apr%202020%2010:01:04%20GMT	http://fonts.googleapis.com/earlyaccess/notosansjp.css	C:/My%20Websites/7890/fonts.googleapis.com/earlyaccess/notosansjp.css	(from https://gochiusa.com/af/)
18:01:35	10762/10762	U-----	200	untouched ('OK')	text/css	date:Mon,%2020%20Apr%202020%2001:15:08%20GMT	https://gochiusa.com/af/core_sys/images/others/css/sanitize.css?180401	C:/My%20Websites/7890/gochiusa.com/af/core_sys/images/others/css/sanitized526.css	(from https://gochiusa.com/af/)
18:01:36	1002/1002	U-----	200	untouched ('OK')	text/css	date:Mon,%2020%20Apr%202020%2001:14:47%20GMT	https://gochiusa.com/af/core_sys/css/common/common.css?180401	C:/My%20Websites/7890/gochiusa.com/af/core_sys/css/common/commond526.css	(from https://gochiusa.com/af/)
18:01:36	8371/8371	U-----	200	untouched ('OK')	text/css	date:Mon,%2020%20Apr%202020%2001:14:55%20GMT	https://gochiusa.com/af/core_sys/css/user/user.css?180401	C:/My%20Websites/7890/gochiusa.com/af/core_sys/css/user/userd526.css	(from https://gochiusa.com/af/)
18:01:36	50885/50885	U-----	200	untouched ('OK')	text/css	date:Mon,%2020%20Apr%202020%2001:15:08%20GMT	https://gochiusa.com/af/core_sys/images/others/css/utility.css?180401	C:/My%20Websites/7890/gochiusa.com/af/core_sys/images/others/css/utilityd526.css	(from https://gochiusa.com/af/)
18:02:09	4126/4126	U-----	200	untouched ('OK')	text/css	date:Mon,%2020%20Apr%202020%2001:14:49%20GMT	https://gochiusa.com/af/core_sys/css/dez_pt/top/001/base_area.css?180401	C:/My%20Websites/7890/gochiusa.com/af/core_sys/css/dez_pt/top/001/base_aread526.css	(from https://gochiusa.com/af/)
18:02:12	24859/24859	U-----	200	untouched ('')	image/png	etag:%228d49a321fa55e46b101183ff690ce8e5%22	https://gochiusa.com/af/core_sys/images/main/top/welcome.png?180401	C:/My%20Websites/7890/gochiusa.com/af/core_sys/images/main/top/welcomed526.png	(from https://gochiusa.com/af/)
18:02:12	44774/44774	U-----	200	untouched ('')	image/png	etag:%22ece0ed47ac27157d8250c8a0ba6c34b9%22	https://gochiusa.com/af/core_sys/images/main/top/logo.png?180401	C:/My%20Websites/7890/gochiusa.com/af/core_sys/images/main/top/logod526.png	(from https://gochiusa.com/af/)
18:02:13	262948/262948	U-----	200	untouched ('')	image/png	etag:%22b4e7abfdeafdf91b6cbe2fb2a8a8da10%22	https://gochiusa.com/af/core_sys/images/main/top/chino.png	C:/My%20Websites/7890/gochiusa.com/af/core_sys/images/main/top/chino.png	(from https://gochiusa.com/af/)
18:02:45	197875/197875	U-----	200	untouched ('')	image/png	etag:%223e09ee31ce8e47144f856943690f8061%22	https://gochiusa.com/af/core_sys/images/main/top/cocoa.png	C:/My%20Websites/7890/gochiusa.com/af/core_sys/images/main/top/cocoa.png	(from https://gochiusa.com/af/)
