date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:57:42	2026/2026	---M--	200	added ('OK')	image/svg+xml	etag:%22602050-7ea-5853593bdbe80%22	http://www.gochiusa.com/core_sys/images/main/af2019/topHead_news.svg	F:/w/8888/www.gochiusa.com/core_sys/images/main/af2019/topHead_news.svg	(from http://www.gochiusa.com/)
19:57:45	17955/17955	---M--	200	added ('OK')	image/png	etag:%2260204d-4623-5853593ae7c40%22	http://www.gochiusa.com/core_sys/images/main/af2019/story_tp.png	F:/w/8888/www.gochiusa.com/core_sys/images/main/af2019/story_tp.png	(from http://www.gochiusa.com/)
19:58:31	443928/443928	---M--	200	added ('OK')	image/jpeg	etag:%224219a5-6c618-584f72bbabc40%22	http://www.gochiusa.com/core_sys/images/main/af2019/common/background.jpg	F:/w/8888/www.gochiusa.com/core_sys/images/main/af2019/common/background.jpg	(from http://www.gochiusa.com/)
19:58:35	337645/337645	---M--	200	added ('OK')	image/png	etag:%2260203a-526ed-5853593ae7c40%22	http://www.gochiusa.com/core_sys/images/main/af2019/main_img_pc.png	F:/w/8888/www.gochiusa.com/core_sys/images/main/af2019/main_img_pc.png	(from http://www.gochiusa.com/)
19:58:36	315583/315583	---M--	200	added ('OK')	image/png	etag:%22421993-4d0bf-5853593ae7c40%22	http://www.gochiusa.com/core_sys/images/main/af2019/story1.png	F:/w/8888/www.gochiusa.com/core_sys/images/main/af2019/story1.png	(from http://www.gochiusa.com/)
19:58:57	137098/137098	---M--	200	added ('OK')	image/png	etag:%22421975-2178a-5853593ae7c40%22	http://www.gochiusa.com/core_sys/images/main/af2019/chara_kafu.png	F:/w/8888/www.gochiusa.com/core_sys/images/main/af2019/chara_kafu.png	(from http://www.gochiusa.com/)
19:59:04	201435/201435	---M--	200	added ('OK')	image/png	etag:%22602049-312db-585368a629d00%22	http://www.gochiusa.com/core_sys/images/main/af2019/story2.png	F:/w/8888/www.gochiusa.com/core_sys/images/main/af2019/story2.png	(from http://www.gochiusa.com/)
19:59:06	187442/187442	---M--	200	added ('OK')	image/png	etag:%22421982-2dc32-5853593ae7c40%22	http://www.gochiusa.com/core_sys/images/main/af2019/chino.png	F:/w/8888/www.gochiusa.com/core_sys/images/main/af2019/chino.png	(from http://www.gochiusa.com/)
19:59:20	136201/136201	---M--	200	added ('OK')	image/png	etag:%22420185-21409-58536195ff300%22	http://www.gochiusa.com/core_sys/images/main/af2019/chara_a.png	F:/w/8888/www.gochiusa.com/core_sys/images/main/af2019/chara_a.png	(from http://www.gochiusa.com/)
19:59:30	143429/143429	---M--	200	added ('OK')	image/png	etag:%2260201f-23045-585368a629d00%22	http://www.gochiusa.com/core_sys/images/main/af2019/chara_i.png	F:/w/8888/www.gochiusa.com/core_sys/images/main/af2019/chara_i.png	(from http://www.gochiusa.com/)
19:59:35	192619/192619	---M--	200	added ('OK')	image/png	etag:%22602036-2f06b-5853593ae7c40%22	http://www.gochiusa.com/core_sys/images/main/af2019/cocoa.png	F:/w/8888/www.gochiusa.com/core_sys/images/main/af2019/cocoa.png	(from http://www.gochiusa.com/)
19:59:52	200365/200365	---M--	200	added ('OK')	image/png	etag:%22602044-30ead-5853593ae7c40%22	http://www.gochiusa.com/core_sys/images/main/af2019/rize.png	F:/w/8888/www.gochiusa.com/core_sys/images/main/af2019/rize.png	(from http://www.gochiusa.com/)
19:59:53	146272/146272	---M--	200	added ('OK')	image/png	etag:%22421979-23b60-5853593ae7c40%22	http://www.gochiusa.com/core_sys/images/main/af2019/chara_s.png	F:/w/8888/www.gochiusa.com/core_sys/images/main/af2019/chara_s.png	(from http://www.gochiusa.com/)
20:00:09	208316/208316	---M--	200	added ('OK')	image/png	etag:%22602035-32dbc-5853593ae7c40%22	http://www.gochiusa.com/core_sys/images/main/af2019/chiya.png	F:/w/8888/www.gochiusa.com/core_sys/images/main/af2019/chiya.png	(from http://www.gochiusa.com/)
20:00:18	162451/162451	---M--	200	added ('OK')	image/png	etag:%22602023-27a93-5853593ae7c40%22	http://www.gochiusa.com/core_sys/images/main/af2019/chara_k.png	F:/w/8888/www.gochiusa.com/core_sys/images/main/af2019/chara_k.png	(from http://www.gochiusa.com/)
20:00:23	23285/23285	---M--	200	added ('OK')	image/png	etag:%22421986-5af5-5853593ae7c40%22	http://www.gochiusa.com/core_sys/images/main/af2019/loading_img.png	F:/w/8888/www.gochiusa.com/core_sys/images/main/af2019/loading_img.png	(from http://www.gochiusa.com/)
20:00:27	210300/210300	---M--	200	added ('OK')	image/png	etag:%2242199d-3357c-5853593bdbe80%22	http://www.gochiusa.com/core_sys/images/main/af2019/syaro.png	F:/w/8888/www.gochiusa.com/core_sys/images/main/af2019/syaro.png	(from http://www.gochiusa.com/)
20:00:29	130146/130146	---M--	200	added ('OK')	image/png	etag:%2242198c-1fc62-5853593ae7c40%22	http://www.gochiusa.com/core_sys/images/main/af2019/movie.png	F:/w/8888/www.gochiusa.com/core_sys/images/main/af2019/movie.png	(from http://www.gochiusa.com/)
20:00:29	24252/24252	---MCZ	200	added ('OK')	application/javascript	etag:W/%225afd48da-5ebc%22	https://cdnjs.cloudflare.com/ajax/libs/bxslider/4.2.15/jquery.bxslider.min.js	F:/w/8888/cdnjs.cloudflare.com/ajax/libs/bxslider/4.2.15/jquery.bxslider.min.js	(from http://www.gochiusa.com/)
20:00:31	9621/9621	---M--	200	added ('OK')	text/javascript	etag:%224219a7-2595-584e1902e1340%22	http://www.gochiusa.com/core_sys/images/main/af2019/js/mav.min.js	F:/w/8888/www.gochiusa.com/core_sys/images/main/af2019/js/mav.min.js	(from http://www.gochiusa.com/)
20:00:31	10402/10402	---M--	200	added ('OK')	text/javascript	etag:%224208b3-28a2-5856e7311dac0%22	http://www.gochiusa.com/core_sys/images/main/af2019/js/script.min.js	F:/w/8888/www.gochiusa.com/core_sys/images/main/af2019/js/script.min.js	(from http://www.gochiusa.com/)
20:00:35	25376/25376	---M--	200	added ('OK')	image/png	etag:%22421991-6320-5853593ae7c40%22	http://www.gochiusa.com/core_sys/images/main/af2019/photo.png	F:/w/8888/www.gochiusa.com/core_sys/images/main/af2019/photo.png	(from http://www.gochiusa.com/core_sys/images/main/af2019/css/af2019.css)
20:00:39	86927/86927	---MC-	200	added ('OK')	text/javascript	date:Thu,%2025%20Jan%202018%2015:33:24%20GMT	https://ajax.googleapis.com/ajax/libs/jquery/3.3.1/jquery.min.js	F:/w/8888/ajax.googleapis.com/ajax/libs/jquery/3.3.1/jquery.min.js	(from http://www.gochiusa.com/)
20:01:02	1718242/1718242	---M--	200	added ('OK')	audio/mpeg	etag:%22602052-1a37e2-584fa6625d880%22	http://www.gochiusa.com/core_sys/images/main/af2019/audio/daydream_cafe_future_b.mp3	F:/w/8888/www.gochiusa.com/core_sys/images/main/af2019/audio/daydream_cafe_future_b.mp3	(from http://www.gochiusa.com/)
